propertyCode;thumbnail;externalReference;numPhotos;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;district;country;latitude;longitude;showAddress;url;hasVideo;status;newDevelopment;hasLift
87573053;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/8d/2b/725191903.jpg;1149;15;NA;800.0;flat;rent;54.0;True;1;1;Calle des Caló;Balears (Illes);Sant Josep de Sa Talaia;San Agustín - Cala de Bou;es;38.9701801;1.2862785;False;https://www.idealista.com/inmueble/87573053/;False;good;False;True
87573325;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/b6/9f/725201092.jpg;Aqua Winter;19;4;1250.0;flat;rent;100.0;True;2;1;Av. Pere Matutes Noguera;Balears (Illes);Eivissa;Figueretes - Platja d'En Bossa;es;38.8964104;1.4166911;False;https://www.idealista.com/inmueble/87573325/;False;good;False;True
40027501;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/f9/50/272089119.jpg;TC86;47;1;900.0;flat;rent;54.0;True;1;1;Calle Penya-Segat, 41;Balears (Illes);Llucmajor;Badia Blava-Badia Gran-Tolleric;es;39.4160475;2.7421632;True;https://www.idealista.com/inmueble/40027501/;False;good;False;False
87573400;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/67/f0/725203455.jpg;Villa Cala Tarida;86;NA;6500.0;chalet;rent;350.0;False;4;4;Calle de Sa Barda, 5;Balears (Illes);Sant Josep de Sa Talaia;Cala Vedella - Cala Tarida - Cala Conta;es;38.9436486;1.2356263;True;https://www.idealista.com/inmueble/87573400/;False;good;False;NA
82294502;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/b1/20/595186386.jpg;NA;33;bj;1500.0;flat;rent;160.0;True;2;1;SA CARROCA s/n;Balears (Illes);Sant Josep de Sa Talaia;Sant Jordi de Ses Salines;es;38.9060148;1.4062339;True;https://www.idealista.com/inmueble/82294502/;False;good;False;False
84036971;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/5a/6c/630466137.jpg;NA;21;1;1400.0;chalet;rent;90.0;False;2;1;Rocallisa s/n;Balears (Illes);Santa Eulalia del Río;Jesús/Nuestra Señora de Jesús;es;38.9318164;1.4960571;True;https://www.idealista.com/inmueble/84036971/;False;good;False;NA
84037389;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/9e/92/630476986.jpg;NA;9;6;2500.0;penthouse;rent;190.0;True;3;3;Avenida 8 d'Agost, 38;Balears (Illes);Eivissa;Marina Botafoc - Talamanca;es;38.9153516;1.4479146;True;https://www.idealista.com/inmueble/84037389/;False;good;False;True
87573943;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/b2/bd/725214951.jpg;NA;16;1;890.0;flat;rent;80.0;True;2;1;barrio Arxiduc;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.5806839;2.6573869;False;https://www.idealista.com/inmueble/87573943/;False;good;False;True
87574093;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/42/e0/725222184.jpg;TMD15208;10;2;1800.0;flat;rent;80.0;False;2;1;Calle Joan Maragall;Balears (Illes);Palma de Mallorca;Portixol-Molinar;es;39.5640471;2.6670307;False;https://www.idealista.com/inmueble/87574093/;False;good;False;True
87574267;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/f7/5a/725223241.jpg;NA;20;1;750.0;flat;rent;75.0;True;2;1;asuncion, 4;Balears (Illes);Felanitx;Portocolom;es;39.412584;3.2609115;True;https://www.idealista.com/inmueble/87574267/;False;good;False;True
87574543;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/ee/4b/725228666.jpg;IR10864;11;NA;1600.0;flat;rent;75.0;False;2;2;E-10;Balears (Illes);Eivissa;Marina Botafoc - Talamanca;es;38.9189662;1.4414738;False;https://www.idealista.com/inmueble/87574543/;False;good;False;True
85550973;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/03/f9/666071753.jpg;NA;17;bj;1500.0;flat;rent;160.0;True;2;1;San Agustín - Cala de Bou;Balears (Illes);Sant Josep de Sa Talaia;San Agustín - Cala de Bou;es;38.9654338;1.2985673;False;https://www.idealista.com/inmueble/85550973/;False;good;False;True
40100479;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/dd/75/276134989.jpg;A0642;11;bj;1000.0;flat;rent;100.0;True;3;2;San Agustín - Cala de Bou;Balears (Illes);Sant Josep de Sa Talaia;San Agustín - Cala de Bou;es;38.967474;1.2814829;False;https://www.idealista.com/inmueble/40100479/;False;good;False;False
87574829;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/ee/25/725236009.jpg;NA;15;5;1500.0;penthouse;rent;52.0;True;1;1;Marina Botafoc - Talamanca;Balears (Illes);Eivissa;Marina Botafoc - Talamanca;es;38.9182502;1.444922;False;https://www.idealista.com/inmueble/87574829/;False;good;False;True
87575040;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/eb/5a/726574650.jpg;MPH-V2130;16;NA;2700.0;chalet;rent;257.0;False;4;4;Costa de la Calma;Balears (Illes);Calvià;Costa de la Calma;es;39.5300201;2.4664157;False;https://www.idealista.com/inmueble/87575040/;False;good;False;NA
84079841;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/20/ce/631427130.jpg;A0724;10;3;1500.0;penthouse;rent;100.0;True;3;2;San Agustín - Cala de Bou;Balears (Illes);Sant Josep de Sa Talaia;San Agustín - Cala de Bou;es;38.9670008;1.2850803;False;https://www.idealista.com/inmueble/84079841/;False;good;False;True
87575518;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/f6/d6/725249776.jpg;NA;13;1;1175.0;flat;rent;80.0;True;3;1;barrio Genova;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5629398;2.5988121;False;https://www.idealista.com/inmueble/87575518/;False;good;False;False
39889731;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/d9/71/268712265.jpg;A0635;12;NA;2000.0;chalet;rent;100.0;False;3;2;Cala Vedella - Cala Tarida - Cala Conta;Balears (Illes);Sant Josep de Sa Talaia;Cala Vedella - Cala Tarida - Cala Conta;es;38.9322786;1.2386791;False;https://www.idealista.com/inmueble/39889731/;False;good;False;NA
87531712;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/b8/35/723989922.jpg;CILR2032;10;4;650.0;studio;rent;40.0;True;0;1;Avenida del Doctor Fleming;Balears (Illes);Sant Antoni de Portmany;NA;es;38.9756624;1.308825;False;https://www.idealista.com/inmueble/87531712/;False;good;False;True
87576606;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/96/cb/725274163.jpg;CILR2034;7;1;1050.0;flat;rent;50.0;True;1;1;Santa Eulalia del Río;Balears (Illes);Santa Eulalia del Río;Santa Eulalia del Río;es;38.9869199;1.54652;False;https://www.idealista.com/inmueble/87576606/;False;good;False;True
87576450;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/91/13/725491557.jpg;NA;20;NA;975.0;chalet;rent;95.0;False;3;1;Calle de les águiles;Balears (Illes);Muro;NA;es;39.8096563;3.1159271;False;https://www.idealista.com/inmueble/87576450/;False;good;False;NA
87577324;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/50/58/725290974.jpg;1080;23;5;1800.0;flat;rent;126.0;False;3;2;Calle de Medellín;Balears (Illes);Palma de Mallorca;Portixol-Molinar;es;39.5649232;2.6695409;False;https://www.idealista.com/inmueble/87577324/;False;good;False;True
87577680;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/d3/54/725299373.jpg;Precioso apartamento 2 hab Sa Calma;14;bj;1500.0;flat;rent;70.0;True;2;2;San Agustín - Cala de Bou;Balears (Illes);Sant Josep de Sa Talaia;San Agustín - Cala de Bou;es;38.9690622;1.2806398;False;https://www.idealista.com/inmueble/87577680/;False;good;False;True
87577780;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/28/78/725300869.jpg;A1676;15;4;980.0;flat;rent;92.0;True;3;1;Ausias March;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.5829293;2.649566;False;https://www.idealista.com/inmueble/87577780/;False;good;False;True
87578302;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/78/49/725315753.jpg;GZ-1577;7;1;900.0;flat;rent;64.0;False;1;1;San Vicente;Balears (Illes);San Vicente;NA;es;39.0752839;1.5942981;False;https://www.idealista.com/inmueble/87578302/;False;good;False;True
37934519;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/54/05/227472385.jpg;AH-0330-AL SA TORRE;10;2;900.0;flat;rent;92.0;True;3;2;Sa Torre;Balears (Illes);Llucmajor;Sa Torre;es;39.4424028;2.7556437;False;https://www.idealista.com/inmueble/37934519/;False;good;False;False
87578444;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/98/8f/725322922.jpg;NA;8;9;1000.0;flat;rent;42.0;False;1;1;barrio Cala Major;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5547388;2.6085147;False;https://www.idealista.com/inmueble/87578444/;False;good;False;True
86415951;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/df/d0/693075894.jpg;NA;21;3;900.0;flat;rent;70.0;True;1;1;portals vells, 11;Balears (Illes);Calvià;Sol de Mallorca;es;39.4775393;2.524985;True;https://www.idealista.com/inmueble/86415951/;False;good;False;False
87245361;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/0d/e0/715734308.jpg;1179381;10;2;750.0;flat;rent;55.0;True;1;1;Palmanova;Balears (Illes);Calvià;Palmanova;es;39.5245851;2.5399561;False;https://www.idealista.com/inmueble/87245361/;False;good;False;True
85900523;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/7c/ff/729912719.jpg;000379;19;6;1150.0;flat;rent;102.0;True;3;2;Calle de Caro;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5722135;2.6359363;False;https://www.idealista.com/inmueble/85900523/;False;good;False;True
87578849;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/24/98/725330372.jpg;A6468M;8;2;700.0;studio;rent;30.0;True;0;1;Peguera;Balears (Illes);Calvià;Peguera;es;39.5359827;2.4486962;False;https://www.idealista.com/inmueble/87578849/;False;good;False;True
87578967;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/74/78/725331610.jpg;NA;12;3;800.0;flat;rent;38.0;True;1;1;barrio Sant Jaume;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5732483;2.641786;False;https://www.idealista.com/inmueble/87578967/;False;good;False;False
87579093;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/d8/06/725334810.jpg;1254;6;1;705.0;penthouse;rent;120.0;True;3;1;Ses Salines (Mallorca);Balears (Illes);Ses Salines (Mallorca);NA;es;39.3373547;3.0478652;False;https://www.idealista.com/inmueble/87579093/;False;good;False;False
87579144;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/3d/99/725335483.jpg;KRO00762;10;NA;2500.0;chalet;rent;198.0;False;3;3;Santa Ponça;Balears (Illes);Calvià;Santa Ponça;es;39.5082259;2.4967785;False;https://www.idealista.com/inmueble/87579144/;False;NA;False;NA
87579156;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/c3/97/725335520.jpg;KRO00764;13;NA;900.0;flat;rent;95.0;False;2;1;Costa de la Calma;Balears (Illes);Calvià;Costa de la Calma;es;39.5251783;2.4669441;False;https://www.idealista.com/inmueble/87579156/;False;NA;False;NA
87579895;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/be/25/728344262.jpg;559;37;bj;2000.0;countryHouse;rent;303.0;False;4;2;barrio Establiments - Son Sardina;Balears (Illes);Palma de Mallorca;Establiments - Son Sardina;es;39.6225664;2.6193669;False;https://www.idealista.com/inmueble/87579895/;False;good;False;NA
84236600;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/c1/a9/725365246.jpg;101853;21;bj;700.0;flat;rent;90.0;False;2;1;Villafranca de Bonany;Balears (Illes);Villafranca de Bonany;NA;es;39.5740855;3.0841843;False;https://www.idealista.com/inmueble/84236600/;False;good;False;False
87579884;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/fa/d1/725363440.jpg;46223;9;2;1300.0;flat;rent;80.0;False;2;1;Avenida de Gabriel Roca, 32;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5503549;2.6214849;True;https://www.idealista.com/inmueble/87579884/;False;good;False;True
87580141;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/e5/27/725375696.jpg;12088;20;5;1250.0;flat;rent;109.0;True;3;2;barrio Sta Catalina - El Jonquet;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5779435;2.6382245;False;https://www.idealista.com/inmueble/87580141/;False;good;False;True
87580202;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/5b/32/729721632.jpg;C691;7;4;850.0;flat;rent;50.0;False;1;1;barrio Foners;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.5707949;2.6595578;False;https://www.idealista.com/inmueble/87580202/;False;good;False;False
87580270;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/6c/05/726268482.jpg;1256;26;1;2200.0;flat;rent;222.0;True;3;2;barrio La Bonanova - Porto Pi;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5556479;2.6150431;False;https://www.idealista.com/inmueble/87580270/;False;good;False;False
87580381;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/6b/65/729272194.jpg;18242;13;5;700.0;studio;rent;37.0;True;0;1;Illetes;Balears (Illes);Calvià;Illetes;es;39.5397356;2.5933162;False;https://www.idealista.com/inmueble/87580381/;False;good;False;True
87580407;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/05/66/725389597.jpg;588951;42;4;1200.0;flat;rent;81.0;True;2;1;barrio Paseo Marítimo;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5671823;2.6286297;False;https://www.idealista.com/inmueble/87580407/;False;good;False;True
83132234;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/58/bc/725390433.jpg;AQ80;26;NA;2400.0;chalet;rent;225.0;False;4;4;Maioris-Puig de Ros;Balears (Illes);Llucmajor;Maioris-Puig de Ros;es;39.4477074;2.7461938;False;https://www.idealista.com/inmueble/83132234/;False;good;False;NA
38356937;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/3d/44/235157569.jpg;EA385;14;NA;2800.0;flat;rent;200.0;False;4;4;barrio La Llotja;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5731097;2.6483207;False;https://www.idealista.com/inmueble/38356937/;False;NA;False;NA
87580670;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/00/67/725399425.jpg;EA59;14;NA;900.0;flat;rent;70.0;False;1;1;barrio La Seu - Cort - Monti-Sion;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5698094;2.6472662;False;https://www.idealista.com/inmueble/87580670/;False;NA;False;NA
85668136;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/92/69/671244057.jpg;Beach house 3beds in Ibiza Talamanca, for rent;33;NA;1500.0;chalet;rent;150.0;False;3;2;Camino Ses Feixes;Balears (Illes);Santa Eulalia del Río;Jesús/Nuestra Señora de Jesús;es;38.9186951;1.4510783;False;https://www.idealista.com/inmueble/85668136/;False;good;False;NA
85624395;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/ba/20/669605972.jpg;City Apartment for rent;25;2;1200.0;flat;rent;90.0;True;2;1;Calle l'Estruc;Balears (Illes);Santa Eulalia del Río;Jesús/Nuestra Señora de Jesús;es;38.9339627;1.4470771;False;https://www.idealista.com/inmueble/85624395/;True;good;False;True
84975016;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/48/bf/651092291.jpg;P174-A;11;1;1000.0;penthouse;rent;95.0;True;2;2;Palmanova;Balears (Illes);Calvià;Palmanova;es;39.5220307;2.533944;False;https://www.idealista.com/inmueble/84975016/;False;good;False;False
87580133;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/8a/f5/725374626.jpg;13693;24;NA;1200.0;chalet;rent;100.0;False;4;2;Ariany;Balears (Illes);Ariany;NA;es;39.6498109;3.1157053;False;https://www.idealista.com/inmueble/87580133/;False;good;False;NA
87580130;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/39/e0/728363365.jpg;13694;31;2;950.0;flat;rent;85.0;False;3;2;barrio Son Oliva;Balears (Illes);Palma de Mallorca;Son Oliva - Plaza Toros - Camp Redó;es;39.5853558;2.6679502;False;https://www.idealista.com/inmueble/87580130/;False;good;False;True
87586633;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/48/7b/725490502.jpg;A586;6;2;800.0;flat;rent;82.0;True;2;1;barrio La Missio - Mercat;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5742403;2.6505704;False;https://www.idealista.com/inmueble/87586633/;False;good;False;False
87579310;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/46/d9/725340229.jpg;AP 2013;12;bj;400.0;flat;rent;51.0;True;1;1;Playas de Fornells;Balears (Illes);Es Mercadal;Playas de Fornells;es;40.0470495;4.108913;False;https://www.idealista.com/inmueble/87579310/;False;good;False;False
87586853;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/1b/0b/725493742.jpg;sant agustin;25;2;1300.0;flat;rent;60.0;True;2;2;nicolau alemany;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5504524;2.6038206;False;https://www.idealista.com/inmueble/87586853/;False;good;False;True
38524705;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/9c/bd/238084423.jpg;A0012;10;bj;1300.0;flat;rent;100.0;True;3;2;Sant Antoni de Portmany;Balears (Illes);Sant Antoni de Portmany;NA;es;38.9716074;1.3294909;False;https://www.idealista.com/inmueble/38524705/;False;good;False;True
87578384;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/fd/ea/725317681.jpg;PIS1145;23;1;1100.0;duplex;rent;65.0;True;1;1;Calle de la Palma;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5736575;2.648106;False;https://www.idealista.com/inmueble/87578384/;True;good;False;True
87587133;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/16/65/725499878.jpg;A562G;18;10;850.0;flat;rent;60.0;True;2;1;av s olivera;Balears (Illes);Calvià;Magaluf;es;39.5069154;2.5315154;False;https://www.idealista.com/inmueble/87587133/;False;good;False;True
82130595;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/bf/4a/728112927.jpg;ALQVALLG575;13;1;575.0;flat;rent;46.0;True;1;1;MURILLO;Balears (Illes);Llucmajor;Cala Pi-Vallgornera;es;39.3677764;2.8760385;False;https://www.idealista.com/inmueble/82130595/;False;good;False;False
85479311;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/2e/35/730050918.jpg;1046625;18;bj;650.0;chalet;rent;125.0;False;3;1;Selva;Balears (Illes);Selva;NA;es;39.7531365;2.9007399;False;https://www.idealista.com/inmueble/85479311/;False;NA;False;NA
87587418;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/6f/bc/725504623.jpg;A545;23;NA;2400.0;chalet;rent;180.0;False;3;2;Badia Blava-Badia Gran-Tolleric;Balears (Illes);Llucmajor;Badia Blava-Badia Gran-Tolleric;es;39.4332712;2.7497157;False;https://www.idealista.com/inmueble/87587418/;False;good;False;NA
82898820;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/cf/94/607208227.jpg;NA;11;2;1350.0;flat;rent;86.0;True;2;1;barrio Sindicat;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.569786;2.6531711;False;https://www.idealista.com/inmueble/82898820/;False;good;False;False
86978320;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/f3/7c/707588254.jpg;AA-013;37;3;4500.0;flat;rent;230.0;False;5;3;Paseo Joan Carles I;Balears (Illes);Eivissa;Marina Botafoc - Talamanca;es;38.911518;1.4507283;False;https://www.idealista.com/inmueble/86978320/;False;NA;False;NA
87587941;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/31/15/725516248.jpg;3108R;8;NA;850.0;flat;rent;56.0;False;1;1;Magaluf;Balears (Illes);Calvià;Magaluf;es;39.5050889;2.5293101;False;https://www.idealista.com/inmueble/87587941/;False;NA;False;NA
